Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
735ba00c-c287-32f9-ba4e-dabbbff85469,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DR,NORTH KANSAS CITY,MO,641163237,39.14991225,-94.55144290900245,8166912000,0.0,171
182118f9-023f-3409-889e-4662195ff1f4,COUNTRY MEADOWS,1301 N ST JOE DRIVE,PARK HILLS,MO,636011965,37.8517986,-90.5228976,5734312889,0.0,36
b4190c12-fe96-363c-b550-638289229013,CHICAGO UPTOWN MEDICAL CENTER,10004 KENNERLY RD STE 335A,ST LOUIS,MO,631282194,38.5070752,-90.3793109,7735067340,0.0,44
18cf38ae-3f0c-3313-ab0d-3e44126cb794,NHC HEALTHCARE  DESLOGE,801 BRIM STREET  PO BOX AA,DESLOGE,MO,636013441,37.862540071476005,-90.5284913825361,5734310223,0.0,11
6234ba2c-6495-383e-b182-239bc16f2a99,BAKER COMMUNITY HEALTH CENTER INC,159 N 3RD ST,SAINT CHARLES,MO,633031348,38.8106224,-90.8502473,9042593151,0.0,135
b1561718-e116-3463-9186-d59e248710e0,DUTCHTOWN CARE CENTER,3421 GASCONADE,SAINT LOUIS,MO,631184201,38.582812000000004,-90.24249852678062,3148324700,0.0,10
6d5e1e97-0ebe-326e-96d5-575fab317acc,HOMETOWN URGENT CARE OF DYERSBURG  PLLC,2550 PARR AVE,KENNETT,MO,638573266,36.2381082,-90.0551598,7313255678,0.0,1
1af6b17a-bf0e-3351-a475-b7e358cce85a,RANDY S. BUCKLES  DO  FAMILY HEALTH CARE  LLC,220 SOUTH WOODBINE RD,SAINT JOSEPH,MO,645063447,39.76586324365941,-94.79674752728533,8166761300,0.0,56
0803a642-ad99-30c1-b4a0-e149d53e4f41,WENTZVILLE WELLNESS CENTER D.C.  P.C.,1816 W PEARCE BLVD,WENTZVILLE,MO,633851431,38.8054536,-90.8903709,6363278515,0.0,12
51a3ee18-bb90-34b7-8f1e-0b20b632d61a,MONTICELLO HOUSE,1115 K LAND DRIVE  PO BOX 740,JACKSON,MO,637552588,37.36968269047746,-89.64378707474985,5732438989,0.0,1
cb257d38-9f03-361e-9920-3957c633916d,SWOPE HEALTH SERVICES,3100 NE 83RD ST,KANSAS CITY,MO,641194460,39.242989,-94.543476,8169235800,0.0,55
